GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	TAXON NAME	ASSIGNED BY	GENE NAME	DATE
UniProtKB	O94603	jhd1	enables	GO:0032452	histone demethylase activity	molecular_function	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0037659|MGI:MGI:1338034|MGI:MGI:1354737|MGI:MGI:2443388|PANTHER:PTN000564171|PomBase:SPCC622.16c|SGD:S000000853|UniProtKB:O75151|UniProtKB:Q6ZMT4|UniProtKB:Q8NHM5|UniProtKB:Q9UPP1|UniProtKB:Q9Y2K7|WB:WBGene00017920|ZFIN:ZDB-GENE-030131-9829|ZFIN:ZDB-GENE-050309-32	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	GO_Central	Putative JmjC domain-containing histone demethylation protein 1	20250412
UniProtKB	O94603	jhd1	involved_in	GO:0006338	chromatin remodeling	biological_process	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1338034|MGI:MGI:1354736|PANTHER:PTN000564171|PomBase:SPCC622.16c|UniProtKB:Q8NHM5	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	GO_Central	Putative JmjC domain-containing histone demethylation protein 1	20240731
UniProtKB	O94603	jhd1	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	biological_process	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1354737|PANTHER:PTN000564171|SGD:S000000853|UniProtKB:Q9UPP1	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	GO_Central	Putative JmjC domain-containing histone demethylation protein 1	20230111
UniProtKB	O94603	jhd1	enables	GO:0003712	transcription coregulator activity	molecular_function	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000564171|UniProtKB:O75151	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	GO_Central	Putative JmjC domain-containing histone demethylation protein 1	20200908
UniProtKB	O94603	jhd1	located_in	GO:0005634	nucleus	cellular_component	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	UniProt	Putative JmjC domain-containing histone demethylation protein 1	20250428
UniProtKB	O94603	jhd1	involved_in	GO:0006325	chromatin organization	biological_process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0156	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	UniProt	Putative JmjC domain-containing histone demethylation protein 1	20250428
UniProtKB	O94603	jhd1	enables	GO:0016491	oxidoreductase activity	molecular_function	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	UniProt	Putative JmjC domain-containing histone demethylation protein 1	20250428
UniProtKB	O94603	jhd1	enables	GO:0046872	metal ion binding	molecular_function	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	UniProt	Putative JmjC domain-containing histone demethylation protein 1	20250428
UniProtKB	O94603	jhd1	enables	GO:0051213	dioxygenase activity	molecular_function	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0223	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	UniProt	Putative JmjC domain-containing histone demethylation protein 1	20250428
UniProtKB	O94603	jhd1	enables	GO:0140680	histone H3K36me/H3K36me2 demethylase activity	molecular_function	ECO:0000501	IEA	GO_REF:0000120	RHEA:42032|EC:1.14.11.27	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	UniProt	Putative JmjC domain-containing histone demethylation protein 1	20250428
UniProtKB	O94603	jhd1	enables	GO:0005515	protein binding	molecular_function	ECO:0000353	IPI	PMID:21215368	UniProtKB:Q10990	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	IntAct	Putative JmjC domain-containing histone demethylation protein 1	20250426
UniProtKB	O94603	jhd1	involved_in	GO:0033696	heterochromatin boundary formation	biological_process	ECO:0000316	IGI	PMID:39094565	PomBase:SPAC17G8.13c	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	Putative JmjC domain-containing histone demethylation protein 1	20241025
UniProtKB	O94603	jhd1	enables	GO:0032454	histone H3K9 demethylase activity	molecular_function	ECO:0000314	IDA	PMID:25838386		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	Putative JmjC domain-containing histone demethylation protein 1	20240627
UniProtKB	O94603	jhd1	NOT|involved_in	GO:0031507	heterochromatin formation	biological_process	ECO:0000314	IDA	PMID:25831549		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	Putative JmjC domain-containing histone demethylation protein 1	20240626
UniProtKB	O94603	jhd1	involved_in	GO:0033696	heterochromatin boundary formation	biological_process	ECO:0000314	IDA	PMID:25831549		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	Putative JmjC domain-containing histone demethylation protein 1	20240626
